Startseite,Endseite,Abbilder,ID,Titel,Autor,Jahr,Link,Schriftenreihe,Band,Textbeziehungen
188,203,,094918538,"Philosophische Betrachtungen eines sonderbaren Falles eines Knabens von zwölf Jahren, dem ein Windmühlenflügel eine große Portion Gehirn aus dem Kopfe herausgeschlagen hatte, und der vollkommen geheilt wurde ohne den geringsten Schaden an seinen Seelenkräften zu leiden","Eller, Johann Theodor",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000201,04-phys,4,
203,218,,094957630,"Beobachtungen der Farben, die durch das Reiben durchsichtiger Flächen erzeugt werden","Mazéas, Guillaume",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000216,04-phys,4,
219,245,,094918104,"Versuch einer physikalischen Erklärung der Farben, die auf äußerst feinen Oberflächen erzeugt werden","Euler, Leonhard",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000232,04-phys,4,
246,259,,094938350,Neuer Versuch über die Höhenmessung durch das Barometer,"Sulzer, Johann Georg",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000259,04-phys,4,
259,280,,09494847X,Chemische Untersuchung des flüchtigen Salzes des Ambra,"Pott, Johann Heinrich",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000272,04-phys,4,
281,285,,094950261,Chemische Untersuchung des Cedernholzes,"Marggraf, Andreas Sigismund",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000294,04-phys,4,
285,316,,094899053,"Anatomische Untersuchungen 1) über die natürliche Beschaffenheit des Oberhäutgens, und des Malpighischen Netzes; 2) ueber die Verschiedenheit der Farbe der markigten Substanz der Negern; 3) von der Krankheit dieses Negern, deren Ursache in einer speckartigen Verhärtung des Bauchfelles lag","Meckel, Johann Friedrich",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000298,04-phys,4,
316,329,,094914362,Von der äußern Bekleidung der Nerven,"Zinn, Johann Gottfried",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000329,04-phys,4,
329,365,,094962081,Versuch über den Ursprung und die Erzeugung der Metalle,"Eller, Johann Theodor",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000342,04-phys,4,
366,374,,09497005X,"Nothwendiger Unterricht zur Kenntniß einheimischer Pflanzen, die an Statt der Eichenrinde zur Lohgerberey gebraucht werden können","Gleditsch, Johann Gottlieb",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000379,04-phys,4,
374,379,,094975914,"Verzeichniß der Pflanzen, die zu den Versuchen des Lohgerbens gebraucht sind","Gleditsch, Johann Gottlieb",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000387,04-phys,4,
379,387,,094897727,"Untersuchung, ob die kupfernen Gefäße in der Küche wirklich gefährlich sind","Eller, Johann Theodor",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000392,04-phys,4,
387,393,,094977925,Von den Bestandtheilen des Alauns,"Marggraf, Andreas Sigismund",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000400,04-phys,4,
394,400,,094938334,Versuche mit der Alaunerde,"Marggraf, Andreas Sigismund",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000407,04-phys,4,
400,411,,094926484,Fortsetzung der Versuche mit der Alaunerde,"Marggraf, Andreas Sigismund",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000413,04-phys,4,
412,419,,094946531,"Von dem strauchartigen Apfelbaume, und einer Abart desselben mit weiblichen blumenblätterlosen Blumen","Gleditsch, Johann Gottlieb",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000425,04-phys,4,
420,431,,094945926,Beschreibung einer einäugigten Mißgeburt,"Eller, Johann Theodor",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000433,04-phys,4,
431,452,,09494704X,"Anatomische Beobachtungen der Steine, die in verschiedenen Theilen des menschlichen Körpers gefunden werden","Meckel, Johann Friedrich",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000444,04-phys,4,
453,480,,094911118,Über die Krankheiten des Herzens. Erster Abschnitt. Von dem Zusammenhange des Herzbeutels mit dem Herzen,"Meckel, Johann Friedrich",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000466,04-phys,4,
480,492,,094940142,Geschichte des Chrysopras von Kosemitz,"Lehmann, Johann Gottlob",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000493,04-phys,4,
492,502,,094961883,Untersuchungen über die Erzeugung der Steine im menschlichen Körper,"Eller, Johann Theodor",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000505,04-phys,4,
503,542,,094940053,Über die Krankheiten des Herzens. Zweyter Abschnitt. Von der Entzündung des Herzens und des Herzbeutels,"Meckel, Johann Friedrich",1786,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/04-phys/4/tif/&pn=0000516,04-phys,4,
121,142,,NEU-094945330-1,Examen du Spinozisme et des Objections de Mr. Bayle contre ce Système : Auszug,"Jariges, Philipp Joseph von",,,05-mem,1745,Verweis: 094945330
214,219,,NEU-094956340-2,Recherches sur la courbe que forme une corde tenduë mise en vibration : Additions,"Alembert, Jean le Rond d'",,,05-mem,1747,Verweis: 094956340
134,215,,NEU-094945861-5,Réflexions sur la résolution algébrique des équations : Suite,"Lagrange, Joseph Louis Comte de",,,05-mem,1770,Verweis: 094945861
19,59,,NEU-094945942-6,Mémoire pour servir à l'Histoire naturelle de la Mousse : Dernier mémoire,"Gleditsch, Johann Gottlieb",,,05-mem,1771,Verweis: 094945942
390,410,,NEU-09496078X-12,Observations sur quelques propriétés de l'âme comparées à celles de la matière: pour servir a l'examen du Matérialisme : Addition,"Sulzer, Johann Georg",,,05-mem,1771,Verweis: 09496078X
9,32,,NEU-09495836X-11,Sur le frottement entant qu'il rallentit le mouvement : Second mémoire,"Lambert, Johann Heinrich",,,05-mem,1772,Verweis: 09495836X
439,449,,NEU-094956731-15,Suite des dissertations sur le goût,"Catt, Henri de",,,05-mem,1772,Verweis: 094956731
47,62,,NEU-094950334-7,Recherches sur les variations du Baromêtre : Suite,"Beguelin, Nikolaus von",,,05-mem,1773,Verweis: 094950334
121,148,,NEU-094912947-8,Sur l'attraction des sphéroïdes elliptiques : Additions,"Lagrange, Joseph Louis Comte de",,,05-mem,1773,Verweis: 094912947
265,312,,NEU-094955824-10,Recherches d'arithmétique : Suite,"Lagrange, Joseph Louis Comte de",,,05-mem,1773,Verweis: 094955824
370,388,,NEU-094955808-9,"Mémoire sur l'étoile polaire, contenant principalement des recherches de Trigonométrie : Suite","Bernoulli, Johann",,,05-mem,1774,Verweis: 094955808
453,489,,NEU-094897565-14,Du goût national considéré dans son influence sur la traduction : Troisième et dernier mémoire,"Bitaubé, Paul Jeremias",,,05-mem,1775,Verweis: 094897565
421,439,,NEU-094957096-16,Considérations sur Homère : Suite,"Bitaubé, Paul Jeremias",,,05-mem,1777,Verweis: 094957096
279,298,,NEU-094962464-13,Recherches sur les unités de la Nature. Premier mémoire : Sur les unités physiques. Second mémoire,"Beguelin, Nikolaus von",,,05-mem,1778,Verweis: 094962464
531,546,,NEU-094951187-17,Sur l'origine de la langue Allemande : Supplément,"Denina, Carlo",,,05-mem,1783,Verweis: 094951187
191,218,,NEU-094975892-18,"Mémoire sur les élémens de l'orbite solaire, dans lequel on détermine, par de nouvelles observations, l'apogée, la longitude moyenne et la plus grande équation du soleil : Second mémoire","Delambre, Jean Baptiste Joseph",,,05-mem,1785,Verweis: 094975892
3,12,"mit Tafel 1, Fig. 1",094968616,Considérations sur les mesures Barométriques et Hygrométriques,"Achard, Franz Karl",1792,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/05-mem/17861787/tif/&pn=0000073,05-mem,17861787,
4,6,,094929106,Discours de réception,"Lucchesini, Girolamo Marchese",1792,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/05-mem/17861787/tif/&pn=0000009,05-mem,17861787,
